predicted_probs,target
0.4407842,1
0.9627397,1
0.6619406,1
0.0023513508,1
0.95059305,1
0.14046353,1
0.7801398,1
0.9487056,1
0.923184,1
0.58170974,1
0.787986,1
0.8374316,1
0.93882984,1
0.95079094,1
0.87013185,1
0.8668034,1
0.933876,1
0.42787963,1
0.5022091,1
0.4814216,1
0.903733,1
0.73557824,1
0.38667428,1
0.53807586,1
0.815566,1
0.8433718,1
0.9482193,1
0.5286535,1
0.8766683,1
0.77017146,1
0.15219076,1
0.94916785,1
0.86579025,1
0.5208367,1
0.6601765,1
0.79782665,1
0.8906092,1
0.4000222,1
0.84476,1
0.26519826,1
0.9318253,1
0.5942867,1
0.68703383,1
0.5475857,1
0.8910193,1
0.3851649,1
0.61359006,1
0.90566236,1
0.78677255,1
0.2646491,1
0.77523506,1
0.8992294,1
0.7610861,1
0.7273591,1
0.6511227,1
0.726728,1
0.70478433,1
0.7294947,1
0.102816604,1
0.54833543,1
0.40518734,1
0.013005975,1
0.5560305,1
0.27838576,1
0.18226093,1
0.39582413,1
0.8443032,1
0.3590461,1
0.8974963,1
0.605842,1
0.77474385,1
0.14148404,1
0.32777098,1
0.5004265,1
0.36607692,1
0.62803787,1
0.27566713,1
0.78292125,1
0.67929274,1
0.24201833,1
0.3487425,1
0.44069082,1
0.5731511,1
0.64243776,1
0.18874528,1
0.2600035,1
0.713943,1
0.81014025,1
0.935934,1
0.7213554,1
0.65716434,1
0.8447556,1
0.19433069,1
0.8461702,1
0.80575544,1
0.7130685,1
0.85024345,1
0.3384113,1
0.8429319,1
0.9726601,1
0.8089488,1
0.16170691,1
0.8616151,1
0.5685256,1
0.9011835,1
0.17291912,1
0.8407524,1
0.85906374,1
0.61824346,1
0.8691537,1
0.8920299,1
0.9588175,1
0.7405246,1
0.8019728,1
0.82006204,1
0.86391735,1
0.9175775,1
0.7152505,1
0.7559686,1
0.05247555,1
0.05267701,1
0.6821056,1
0.70552725,1
0.5503888,1
0.27733374,1
0.106868275,1
0.8789533,1
0.7361976,1
0.8658847,1
0.8596483,1
0.69386584,1
0.7748506,1
0.46005428,1
0.85193527,1
0.5483707,1
0.74315983,1
0.8146068,1
0.80298096,1
0.25937217,1
0.86620563,1
0.58266926,1
0.80025375,1
0.8910649,1
0.037649732,1
0.59995586,1
0.8969304,1
0.5511929,1
0.36911258,1
0.47925726,1
0.7965336,1
0.77449167,1
0.5796356,1
0.5340908,1
0.6794674,1
0.9432312,1
0.88808787,1
0.14062981,1
0.67162263,1
0.72142196,1
0.9232116,1
0.40629575,1
0.90993273,1
0.8375991,1
0.6714591,1
0.43456167,1
0.61893964,1
0.16656674,1
0.9500612,1
0.89546514,1
0.95436066,1
0.63647354,1
0.58665293,1
0.5271493,1
0.6832017,1
0.76930004,1
0.8243967,1
0.6134982,1
0.9335916,1
0.6537639,1
0.65829164,1
0.886323,1
0.57074666,1
